country,country_code,nutslevel,nuts2,regionname,type,year,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote
Netherlands,NL,2,NL33,Zuid-Holland,Parliament,2017,SGP,Reformed Political Party,Staatkundig Gereformeerde Partij,1178,67650,2763566,2215084,2202855
Netherlands,NL,2,NL33,Zuid-Holland,Parliament,2017,SP,Socialist Party,Socialistiese Partij,1363,147856,2763566,2215084,2202855
Netherlands,NL,2,NL33,Zuid-Holland,Parliament,2017,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,828,485836,2763566,2215084,2202855
Netherlands,NL,2,NL34,Zeeland,Parliament,1994,AOV,General Senior Union / United Seniors Party,Algemeen Ouderen Verbond / Verenigde Senioren Partij,994,8077,271997,216252,215526
Netherlands,NL,2,NL34,Zeeland,Parliament,1994,CD,NA,NA,1472,5959,271997,216252,215526
Netherlands,NL,2,NL34,Zeeland,Parliament,1994,CDA,Christian Democratic Appeal,Christen Democratisch Appel,1157,44946,271997,216252,215526
Netherlands,NL,2,NL34,Zeeland,Parliament,1994,D66,Democrats 66,Democraten 66,45,29146,271997,216252,215526
Netherlands,NL,2,NL34,Zeeland,Parliament,1994,GL,GreenLeft,GroenLinks,1537,5081,271997,216252,215526
Netherlands,NL,2,NL34,Zeeland,Parliament,1994,GPV,Reformed Political League,Gereformeerd Politiek Verbond,1602,3781,271997,216252,215526
Netherlands,NL,2,NL34,Zeeland,Parliament,1994,OTHER,NA,NA,NA,5180,271997,216252,215526
Netherlands,NL,2,NL34,Zeeland,Parliament,1994,PVDA,Labour,Partij van de Arbeid,1234,48282,271997,216252,215526
Netherlands,NL,2,NL34,Zeeland,Parliament,1994,RPF,Reformatory Political Federation,Reformatorisch Politieke Federatie,172,6397,271997,216252,215526
Netherlands,NL,2,NL34,Zeeland,Parliament,1994,SGP,Reformed Political Party,Staatkundig Gereformeerde Partij,1178,16963,271997,216252,215526
Netherlands,NL,2,NL34,Zeeland,Parliament,1994,SP,Socialist Party,Socialistiese Partij,1363,1274,271997,216252,215526
Netherlands,NL,2,NL34,Zeeland,Parliament,1994,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,828,40440,271997,216252,215526
Netherlands,NL,2,NL34,Zeeland,Parliament,1998,CDA,Christian Democratic Appeal,Christen Democratisch Appel,1157,34982,276159,203550,203282
Netherlands,NL,2,NL34,Zeeland,Parliament,1998,D66,Democrats 66,Democraten 66,45,14024,276159,203550,203282
Netherlands,NL,2,NL34,Zeeland,Parliament,1998,GL,GreenLeft,GroenLinks,1537,11090,276159,203550,203282
Netherlands,NL,2,NL34,Zeeland,Parliament,1998,GPV,Reformed Political League,Gereformeerd Politiek Verbond,1602,3577,276159,203550,203282
Netherlands,NL,2,NL34,Zeeland,Parliament,1998,OTHER,NA,NA,NA,5879,276159,203550,203282
Netherlands,NL,2,NL34,Zeeland,Parliament,1998,PVDA,Labour,Partij van de Arbeid,1234,56515,276159,203550,203282
Netherlands,NL,2,NL34,Zeeland,Parliament,1998,RPF,Reformatory Political Federation,Reformatorisch Politieke Federatie,172,7354,276159,203550,203282
Netherlands,NL,2,NL34,Zeeland,Parliament,1998,SGP,Reformed Political Party,Staatkundig Gereformeerde Partij,1178,16828,276159,203550,203282
Netherlands,NL,2,NL34,Zeeland,Parliament,1998,SP,Socialist Party,Socialistiese Partij,1363,5640,276159,203550,203282
Netherlands,NL,2,NL34,Zeeland,Parliament,1998,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,828,47393,276159,203550,203282
Netherlands,NL,2,NL34,Zeeland,Parliament,2002,CDA,Christian Democratic Appeal,Christen Democratisch Appel,1157,66419,280962,224693,224426
Netherlands,NL,2,NL34,Zeeland,Parliament,2002,CU,ChristianUnion,ChristenUnie,1459,8237,280962,224693,224426
Netherlands,NL,2,NL34,Zeeland,Parliament,2002,D66,Democrats 66,Democraten 66,45,8622,280962,224693,224426
Netherlands,NL,2,NL34,Zeeland,Parliament,2002,GL,GreenLeft,GroenLinks,1537,11796,280962,224693,224426
Netherlands,NL,2,NL34,Zeeland,Parliament,2002,LN,Livable Netherlands,Leefbaar Nederland,1420,3437,280962,224693,224426
Netherlands,NL,2,NL34,Zeeland,Parliament,2002,LPF,Fortuyn List,Lijst Pim Fortuyn,1528,35056,280962,224693,224426
Netherlands,NL,2,NL34,Zeeland,Parliament,2002,OTHER,NA,NA,NA,1304,280962,224693,224426
Netherlands,NL,2,NL34,Zeeland,Parliament,2002,PVDA,Labour,Partij van de Arbeid,1234,29655,280962,224693,224426
Netherlands,NL,2,NL34,Zeeland,Parliament,2002,SGP,Reformed Political Party,Staatkundig Gereformeerde Partij,1178,18286,280962,224693,224426
Netherlands,NL,2,NL34,Zeeland,Parliament,2002,SP,Socialist Party,Socialistiese Partij,1363,10143,280962,224693,224426
Netherlands,NL,2,NL34,Zeeland,Parliament,2002,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,828,31471,280962,224693,224426
Netherlands,NL,2,NL34,Zeeland,Parliament,2003,CDA,Christian Democratic Appeal,Christen Democratisch Appel,1157,72545,281550,227063,226835
Netherlands,NL,2,NL34,Zeeland,Parliament,2003,CU,ChristianUnion,ChristenUnie,1459,6643,281550,227063,226835
Netherlands,NL,2,NL34,Zeeland,Parliament,2003,D66,Democrats 66,Democraten 66,45,6093,281550,227063,226835
Netherlands,NL,2,NL34,Zeeland,Parliament,2003,GL,GreenLeft,GroenLinks,1537,8514,281550,227063,226835
Netherlands,NL,2,NL34,Zeeland,Parliament,2003,LPF,Fortuyn List,Lijst Pim Fortuyn,1528,11918,281550,227063,226835
Netherlands,NL,2,NL34,Zeeland,Parliament,2003,OTHER,NA,NA,NA,2727,281550,227063,226835
Netherlands,NL,2,NL34,Zeeland,Parliament,2003,PVDA,Labour,Partij van de Arbeid,1234,53928,281550,227063,226835
Netherlands,NL,2,NL34,Zeeland,Parliament,2003,SGP,Reformed Political Party,Staatkundig Gereformeerde Partij,1178,17521,281550,227063,226835
Netherlands,NL,2,NL34,Zeeland,Parliament,2003,SP,Socialist Party,Socialistiese Partij,1363,11408,281550,227063,226835
Netherlands,NL,2,NL34,Zeeland,Parliament,2003,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,828,35538,281550,227063,226835
Netherlands,NL,2,NL34,Zeeland,Parliament,2006,CDA,Christian Democratic Appeal,Christen Democratisch Appel,1157,64615,285050,230866,230566
Netherlands,NL,2,NL34,Zeeland,Parliament,2006,CU,ChristianUnion,ChristenUnie,1459,11737,285050,230866,230566
Netherlands,NL,2,NL34,Zeeland,Parliament,2006,D66,Democrats 66,Democraten 66,45,2490,285050,230866,230566
Netherlands,NL,2,NL34,Zeeland,Parliament,2006,GL,GreenLeft,GroenLinks,1537,6741,285050,230866,230566
Netherlands,NL,2,NL34,Zeeland,Parliament,2006,OTHER,NA,NA,NA,2293,285050,230866,230566
Netherlands,NL,2,NL34,Zeeland,Parliament,2006,PVDA,Labour,Partij van de Arbeid,1234,41878,285050,230866,230566
Netherlands,NL,2,NL34,Zeeland,Parliament,2006,PVDD,Party for the Animals,Partij voor de Dieren,1467,4502,285050,230866,230566
Netherlands,NL,2,NL34,Zeeland,Parliament,2006,PVV,Party for Freedom,Partij voor de Vrijheid,298,12839,285050,230866,230566
Netherlands,NL,2,NL34,Zeeland,Parliament,2006,SGP,Reformed Political Party,Staatkundig Gereformeerde Partij,1178,18005,285050,230866,230566
Netherlands,NL,2,NL34,Zeeland,Parliament,2006,SP,Socialist Party,Socialistiese Partij,1363,35651,285050,230866,230566
Netherlands,NL,2,NL34,Zeeland,Parliament,2006,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,828,29815,285050,230866,230566
Netherlands,NL,2,NL34,Zeeland,Parliament,2010,CDA,Christian Democratic Appeal,Christen Democratisch Appel,1157,36085,288818,221744,221277
Netherlands,NL,2,NL34,Zeeland,Parliament,2010,CU,ChristianUnion,ChristenUnie,1459,9469,288818,221744,221277
Netherlands,NL,2,NL34,Zeeland,Parliament,2010,D66,Democrats 66,Democraten 66,45,9526,288818,221744,221277
Netherlands,NL,2,NL34,Zeeland,Parliament,2010,GL,GreenLeft,GroenLinks,1537,10698,288818,221744,221277
Netherlands,NL,2,NL34,Zeeland,Parliament,2010,OTHER,NA,NA,NA,2643,288818,221744,221277
Netherlands,NL,2,NL34,Zeeland,Parliament,2010,PVDA,Labour,Partij van de Arbeid,1234,38549,288818,221744,221277
Netherlands,NL,2,NL34,Zeeland,Parliament,2010,PVDD,Party for the Animals,Partij voor de Dieren,1467,3045,288818,221744,221277
Netherlands,NL,2,NL34,Zeeland,Parliament,2010,PVV,Party for Freedom,Partij voor de Vrijheid,298,33141,288818,221744,221277
Netherlands,NL,2,NL34,Zeeland,Parliament,2010,SGP,Reformed Political Party,Staatkundig Gereformeerde Partij,1178,18990,288818,221744,221277
Netherlands,NL,2,NL34,Zeeland,Parliament,2010,SP,Socialist Party,Socialistiese Partij,1363,20393,288818,221744,221277
Netherlands,NL,2,NL34,Zeeland,Parliament,2010,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,828,38738,288818,221744,221277
Netherlands,NL,2,NL34,Zeeland,Parliament,2012,50PLUS,50PLUS,50PLUS,714,3591,290047,219335,218615
Netherlands,NL,2,NL34,Zeeland,Parliament,2012,CDA,Christian Democratic Appeal,Christen Democratisch Appel,1157,20933,290047,219335,218615
Netherlands,NL,2,NL34,Zeeland,Parliament,2012,CU,ChristianUnion,ChristenUnie,1459,9190,290047,219335,218615
Netherlands,NL,2,NL34,Zeeland,Parliament,2012,D66,Democrats 66,Democraten 66,45,10684,290047,219335,218615
Netherlands,NL,2,NL34,Zeeland,Parliament,2012,GL,GreenLeft,GroenLinks,1537,3425,290047,219335,218615
Netherlands,NL,2,NL34,Zeeland,Parliament,2012,OTHER,NA,NA,NA,1951,290047,219335,218615
Netherlands,NL,2,NL34,Zeeland,Parliament,2012,PVDA,Labour,Partij van de Arbeid,1234,49520,290047,219335,218615
Netherlands,NL,2,NL34,Zeeland,Parliament,2012,PVDD,Party for the Animals,Partij voor de Dieren,1467,3847,290047,219335,218615
Netherlands,NL,2,NL34,Zeeland,Parliament,2012,PVV,Party for Freedom,Partij voor de Vrijheid,298,21785,290047,219335,218615
Netherlands,NL,2,NL34,Zeeland,Parliament,2012,SGP,Reformed Political Party,Staatkundig Gereformeerde Partij,1178,20675,290047,219335,218615
Netherlands,NL,2,NL34,Zeeland,Parliament,2012,SP,Socialist Party,Socialistiese Partij,1363,20003,290047,219335,218615
Netherlands,NL,2,NL34,Zeeland,Parliament,2012,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,828,53011,290047,219335,218615
Netherlands,NL,2,NL34,Zeeland,Parliament,2017,50PLUS,50PLUS,50PLUS,714,8162,289821,235525,234583
Netherlands,NL,2,NL34,Zeeland,Parliament,2017,CDA,Christian Democratic Appeal,Christen Democratisch Appel,1157,31563,289821,235525,234583
Netherlands,NL,2,NL34,Zeeland,Parliament,2017,CU,ChristianUnion,ChristenUnie,1459,10692,289821,235525,234583
Netherlands,NL,2,NL34,Zeeland,Parliament,2017,D66,Democrats 66,Democraten 66,45,19021,289821,235525,234583
Netherlands,NL,2,NL34,Zeeland,Parliament,2017,DENK,Think,Beweging DENK,5856,1579,289821,235525,234583
Netherlands,NL,2,NL34,Zeeland,Parliament,2017,FVD,Forum for Democracy,Forum voor Democratie,5855,4067,289821,235525,234583
Netherlands,NL,2,NL34,Zeeland,Parliament,2017,GL,GreenLeft,GroenLinks,1537,14554,289821,235525,234583
Netherlands,NL,2,NL34,Zeeland,Parliament,2017,OTHER,NA,NA,NA,2707,289821,235525,234583
Netherlands,NL,2,NL34,Zeeland,Parliament,2017,PVDA,Labour,Partij van de Arbeid,1234,13203,289821,235525,234583
Netherlands,NL,2,NL34,Zeeland,Parliament,2017,PVDD,Party for the Animals,Partij voor de Dieren,1467,6808,289821,235525,234583
Netherlands,NL,2,NL34,Zeeland,Parliament,2017,PVV,Party for Freedom,Partij voor de Vrijheid,298,31302,289821,235525,234583
Netherlands,NL,2,NL34,Zeeland,Parliament,2017,SGP,Reformed Political Party,Staatkundig Gereformeerde Partij,1178,22382,289821,235525,234583
Netherlands,NL,2,NL34,Zeeland,Parliament,2017,SP,Socialist Party,Socialistiese Partij,1363,22299,289821,235525,234583
Netherlands,NL,2,NL34,Zeeland,Parliament,2017,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,828,46244,289821,235525,234583
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1994,AOV,General Senior Union / United Seniors Party,Algemeen Ouderen Verbond / Verenigde Senioren Partij,994,74546,1701828,1320370,1309083
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1994,CD,NA,NA,1472,36351,1701828,1320370,1309083
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1994,CDA,Christian Democratic Appeal,Christen Democratisch Appel,1157,355049,1701828,1320370,1309083
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1994,D66,Democrats 66,Democraten 66,45,212945,1701828,1320370,1309083
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1994,GL,GreenLeft,GroenLinks,1537,37054,1701828,1320370,1309083
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1994,GPV,Reformed Political League,Gereformeerd Politiek Verbond,1602,4760,1701828,1320370,1309083
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1994,OTHER,NA,NA,NA,20447,1701828,1320370,1309083
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1994,PVDA,Labour,Partij van de Arbeid,1234,274599,1701828,1320370,1309083
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1994,RPF,Reformatory Political Federation,Reformatorisch Politieke Federatie,172,6851,1701828,1320370,1309083
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1994,SGP,Reformed Political Party,Staatkundig Gereformeerde Partij,1178,6353,1701828,1320370,1309083
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1994,SP,Socialist Party,Socialistiese Partij,1363,29374,1701828,1320370,1309083
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1994,U55,NA,NA,873,13439,1701828,1320370,1309083
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1994,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,828,237315,1701828,1320370,1309083
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1998,CDA,Christian Democratic Appeal,Christen Democratisch Appel,1157,265677,1753207,1236296,1234501
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1998,D66,Democrats 66,Democraten 66,45,103091,1753207,1236296,1234501
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1998,GL,GreenLeft,GroenLinks,1537,82185,1753207,1236296,1234501
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1998,GPV,Reformed Political League,Gereformeerd Politiek Verbond,1602,3586,1753207,1236296,1234501
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1998,OTHER,NA,NA,NA,42222,1753207,1236296,1234501
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1998,PVDA,Labour,Partij van de Arbeid,1234,356928,1753207,1236296,1234501
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1998,RPF,Reformatory Political Federation,Reformatorisch Politieke Federatie,172,7338,1753207,1236296,1234501
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1998,SGP,Reformed Political Party,Staatkundig Gereformeerde Partij,1178,5450,1753207,1236296,1234501
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1998,SP,Socialist Party,Socialistiese Partij,1363,65077,1753207,1236296,1234501
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,1998,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,828,302947,1753207,1236296,1234501
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2002,CDA,Christian Democratic Appeal,Christen Democratisch Appel,1157,450606,1798220,1386493,1384966
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2002,CU,ChristianUnion,ChristenUnie,1459,9642,1798220,1386493,1384966
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2002,D66,Democrats 66,Democraten 66,45,69395,1798220,1386493,1384966
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2002,GL,GreenLeft,GroenLinks,1537,88914,1798220,1386493,1384966
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2002,LN,Livable Netherlands,Leefbaar Nederland,1420,22606,1798220,1386493,1384966
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2002,LPF,Fortuyn List,Lijst Pim Fortuyn,1528,243989,1798220,1386493,1384966
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2002,OTHER,NA,NA,NA,12132,1798220,1386493,1384966
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2002,PVDA,Labour,Partij van de Arbeid,1234,163624,1798220,1386493,1384966
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2002,SGP,Reformed Political Party,Staatkundig Gereformeerde Partij,1178,5812,1798220,1386493,1384966
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2002,SP,Socialist Party,Socialistiese Partij,1363,98033,1798220,1386493,1384966
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2002,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,828,220213,1798220,1386493,1384966
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2003,CDA,Christian Democratic Appeal,Christen Democratisch Appel,1157,477654,1801870,1410306,1408792
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2003,CU,ChristianUnion,ChristenUnie,1459,8143,1801870,1410306,1408792
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2003,D66,Democrats 66,Democraten 66,45,51218,1801870,1410306,1408792
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2003,GL,GreenLeft,GroenLinks,1537,59811,1801870,1410306,1408792
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2003,LPF,Fortuyn List,Lijst Pim Fortuyn,1528,78870,1801870,1410306,1408792
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2003,OTHER,NA,NA,NA,19936,1801870,1410306,1408792
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2003,PVDA,Labour,Partij van de Arbeid,1234,332005,1801870,1410306,1408792
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2003,SGP,Reformed Political Party,Staatkundig Gereformeerde Partij,1178,5104,1801870,1410306,1408792
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2003,SP,Socialist Party,Socialistiese Partij,1363,119011,1801870,1410306,1408792
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2003,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,828,257040,1801870,1410306,1408792
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2006,CDA,Christian Democratic Appeal,Christen Democratisch Appel,1157,456136,1827359,1434619,1432575
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2006,CU,ChristianUnion,ChristenUnie,1459,21718,1827359,1434619,1432575
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2006,D66,Democrats 66,Democraten 66,45,22522,1827359,1434619,1432575
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2006,GL,GreenLeft,GroenLinks,1537,48160,1827359,1434619,1432575
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2006,OTHER,NA,NA,NA,15768,1827359,1434619,1432575
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2006,PVDA,Labour,Partij van de Arbeid,1234,255525,1827359,1434619,1432575
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2006,PVDD,Party for the Animals,Partij voor de Dieren,1467,19812,1827359,1434619,1432575
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2006,PVV,Party for Freedom,Partij voor de Vrijheid,298,88205,1827359,1434619,1432575
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2006,SGP,Reformed Political Party,Staatkundig Gereformeerde Partij,1178,5219,1827359,1434619,1432575
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2006,SP,Socialist Party,Socialistiese Partij,1363,291979,1827359,1434619,1432575
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2006,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,828,207531,1827359,1434619,1432575
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2010,CDA,Christian Democratic Appeal,Christen Democratisch Appel,1157,221959,1861367,1371576,1368143
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2010,CU,ChristianUnion,ChristenUnie,1459,13842,1861367,1371576,1368143
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2010,D66,Democrats 66,Democraten 66,45,89594,1861367,1371576,1368143
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2010,GL,GreenLeft,GroenLinks,1537,75610,1861367,1371576,1368143
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2010,OTHER,NA,NA,NA,17439,1861367,1371576,1368143
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2010,PVDA,Labour,Partij van de Arbeid,1234,220265,1861367,1371576,1368143
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2010,PVDD,Party for the Animals,Partij voor de Dieren,1467,14868,1861367,1371576,1368143
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2010,PVV,Party for Freedom,Partij voor de Vrijheid,298,238185,1861367,1371576,1368143
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2010,SGP,Reformed Political Party,Staatkundig Gereformeerde Partij,1178,5178,1861367,1371576,1368143
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2010,SP,Socialist Party,Socialistiese Partij,1363,183720,1861367,1371576,1368143
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2010,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,828,287483,1861367,1371576,1368143
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2012,50PLUS,50PLUS,50PLUS,714,32912,1885588,1369885,1364741
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2012,CDA,Christian Democratic Appeal,Christen Democratisch Appel,1157,123921,1885588,1369885,1364741
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2012,CU,ChristianUnion,ChristenUnie,1459,12451,1885588,1369885,1364741
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2012,D66,Democrats 66,Democraten 66,45,106856,1885588,1369885,1364741
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2012,GL,GreenLeft,GroenLinks,1537,24692,1885588,1369885,1364741
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2012,OTHER,NA,NA,NA,12297,1885588,1369885,1364741
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2012,PVDA,Labour,Partij van de Arbeid,1234,292908,1885588,1369885,1364741
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2012,PVDD,Party for the Animals,Partij voor de Dieren,1467,21202,1885588,1369885,1364741
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2012,PVV,Party for Freedom,Partij voor de Vrijheid,298,150583,1885588,1369885,1364741
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2012,SGP,Reformed Political Party,Staatkundig Gereformeerde Partij,1178,6370,1885588,1369885,1364741
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2012,SP,Socialist Party,Socialistiese Partij,1363,188133,1885588,1369885,1364741
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2012,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,828,392416,1885588,1369885,1364741
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2017,50PLUS,50PLUS,50PLUS,714,51199,1892026,1537683,1531180
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2017,CDA,Christian Democratic Appeal,Christen Democratisch Appel,1157,203695,1892026,1537683,1531180
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2017,CU,ChristianUnion,ChristenUnie,1459,17672,1892026,1537683,1531180
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2017,D66,Democrats 66,Democraten 66,45,177252,1892026,1537683,1531180
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2017,DENK,Think,Beweging DENK,5856,25683,1892026,1537683,1531180
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2017,FVD,Forum for Democracy,Forum voor Democratie,5855,24067,1892026,1537683,1531180
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2017,GL,GreenLeft,GroenLinks,1537,118941,1892026,1537683,1531180
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2017,OTHER,NA,NA,NA,19667,1892026,1537683,1531180
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2017,PVDA,Labour,Partij van de Arbeid,1234,64685,1892026,1537683,1531180
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2017,PVDD,Party for the Animals,Partij voor de Dieren,1467,39832,1892026,1537683,1531180
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2017,PVV,Party for Freedom,Partij voor de Vrijheid,298,224060,1892026,1537683,1531180
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2017,SGP,Reformed Political Party,Staatkundig Gereformeerde Partij,1178,7585,1892026,1537683,1531180
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2017,SP,Socialist Party,Socialistiese Partij,1363,187988,1892026,1537683,1531180
Netherlands,NL,2,NL41,Noord-Brabant,Parliament,2017,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,828,368854,1892026,1537683,1531180
Netherlands,NL,2,NL42,Limburg (NL),Parliament,1994,AOV,General Senior Union / United Seniors Party,Algemeen Ouderen Verbond / Verenigde Senioren Partij,994,33871,851450,630174,627009
Netherlands,NL,2,NL42,Limburg (NL),Parliament,1994,CD,NA,NA,1472,18523,851450,630174,627009
Netherlands,NL,2,NL42,Limburg (NL),Parliament,1994,CDA,Christian Democratic Appeal,Christen Democratisch Appel,1157,181084,851450,630174,627009
Netherlands,NL,2,NL42,Limburg (NL),Parliament,1994,D66,Democrats 66,Democraten 66,45,90986,851450,630174,627009
Netherlands,NL,2,NL42,Limburg (NL),Parliament,1994,GL,GreenLeft,GroenLinks,1537,20131,851450,630174,627009
Netherlands,NL,2,NL42,Limburg (NL),Parliament,1994,GPV,Reformed Political League,Gereformeerd Politiek Verbond,1602,2574,851450,630174,627009
Netherlands,NL,2,NL42,Limburg (NL),Parliament,1994,OTHER,NA,NA,NA,11181,851450,630174,627009
Netherlands,NL,2,NL42,Limburg (NL),Parliament,1994,PVDA,Labour,Partij van de Arbeid,1234,153504,851450,630174,627009
Netherlands,NL,2,NL42,Limburg (NL),Parliament,1994,RPF,Reformatory Political Federation,Reformatorisch Politieke Federatie,172,1555,851450,630174,627009
Netherlands,NL,2,NL42,Limburg (NL),Parliament,1994,SGP,Reformed Political Party,Staatkundig Gereformeerde Partij,1178,802,851450,630174,627009
Netherlands,NL,2,NL42,Limburg (NL),Parliament,1994,SP,Socialist Party,Socialistiese Partij,1363,13847,851450,630174,627009
Netherlands,NL,2,NL42,Limburg (NL),Parliament,1994,U55,NA,NA,873,6378,851450,630174,627009
Netherlands,NL,2,NL42,Limburg (NL),Parliament,1994,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,828,92573,851450,630174,627009
Netherlands,NL,2,NL42,Limburg (NL),Parliament,1998,AOV/U,NA,NA,885,5869,860125,587796,586582
